,unigram_values,bigram_values,trigram_values
0,0.3851293169361778,0.04395604395604396,0.005494505494505495
1,0.7186691947365772,0.037383177570093455,0.004672897196261682
2,0.0,0.0,0.0
3,9.821340182539833,4.524190797818765,1.1443743422543309
4,11.802848944653892,3.9706168987505723,0.9929031208389995
5,12.883730587374082,5.370048831194352,0.9724189332083445
6,4.80564327273481,3.074176295438682,0.3523244432303234
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,37.1818629575776,17.37245258368961,2.7319636684643727
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,1.4242299737342117,0.6909066016801085,0.0633587021817366
15,0.0,0.0,0.0
16,14.317058619856857,6.500532755242796,1.35667372268598
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,14.705560763804627,8.784989886739389,0.8272959287452055
23,2.0085109701771526,1.007894091721322,0.06706785947296699
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,2.609020067111381,1.131380918606289,0.13633096083822258
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.482650914189203,0.2596742656081059,0.01851475407980046
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,8.542825152933567,4.518810068745178,0.49679563238894686
34,1.5800434898829603,0.8738525339125094,0.07680011996883185
